"avatarThumbnail","cid","createTime","createTimeISO","detailedMentions/0/nickName","detailedMentions/0/profileUrl","detailedMentions/0/secUid","detailedMentions/0/userId","detailedMentions/1/nickName","detailedMentions/1/profileUrl","detailedMentions/1/secUid","detailedMentions/1/userId","diggCount","input","likedByAuthor","mentions/0","mentions/1","pinnedByAuthor","repliesToId","replyCommentTotal","submittedVideoUrl","text","uid","uniqueId","videoWebUrl"
"https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/770be45906506df2436b3c8d80c7ddf1~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=4d2bbb31&x-expires=1771329600&x-signature=AV0OxNTmRP5Zb58RJ4wqCjWoVcQ%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8","7533921177787007762","1754127721","2025-08-02T09:42:01.000Z",,,,,,,,,"0","https://www.tiktok.com/@nachter/video/7357337111676079392?_r=1&_t=ZN-93r9JxE2rN0","false",,,,"7357352351856673569",,"https://www.tiktok.com/@nachter/video/7357337111676079392?_r=1&_t=ZN-93r9JxE2rN0","X2, yo siempre voy al hospital de niños o al hospital general, y solo así vencí mi fobia a las agujas 🥰","6961449504964985861","jemilianoguzman1999","https://www.tiktok.com/@nachter/video/7357337111676079392"
"https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/b5f3724f6492e6915c75483b0983712f~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=803227c0&x-expires=1771329600&x-signature=1TFNZBCHlTUg3veRGV65p4tgefo%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7357881140650951430","1713140217","2024-04-15T00:16:57.000Z",,,,,,,,,"1","https://www.tiktok.com/@nachter/video/7357337111676079392?_r=1&_t=ZN-93r9JxE2rN0","false",,,,"7357423264829047585",,"https://www.tiktok.com/@nachter/video/7357337111676079392?_r=1&_t=ZN-93r9JxE2rN0","Es lo mejor previenes enfermedades al corazón e infartos al cerebro, solo aliméntate bien 👍 y sigue salvando vidas 💛","7074034787627582469","camille_sophia_","https://www.tiktok.com/@nachter/video/7357337111676079392"
"https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/fa18d7558ba4ca5e51489c55401f7e46~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=a093116c&x-expires=1771329600&x-signature=tnFD93LVBQEVCgg1uZifNAMJAmw%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7357493987739747077","1713053276","2024-04-14T00:07:56.000Z",,,,,,,,,"0","https://www.tiktok.com/@nachter/video/7357337111676079392?_r=1&_t=ZN-93r9JxE2rN0","false",,,,"7357423264829047585",,"https://www.tiktok.com/@nachter/video/7357337111676079392?_r=1&_t=ZN-93r9JxE2rN0","Te felicito!","7018237773220594694","franziskashimchick","https://www.tiktok.com/@nachter/video/7357337111676079392"
"https://p19-common-sign.tiktokcdn-us.com/tos-useast2a-avt-0068-euttp/15ff6e6c52fba85b7752336a672ea811~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=6445bba4&x-expires=1771329600&x-signature=UmGVF3ECScJQqT2KoXnwpwMAfHY%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7357465873126818593","1713043536","2024-04-13T21:25:36.000Z",,,,,,,,,"1","https://www.tiktok.com/@nachter/video/7357337111676079392?_r=1&_t=ZN-93r9JxE2rN0","false",,,,"7357423264829047585",,"https://www.tiktok.com/@nachter/video/7357337111676079392?_r=1&_t=ZN-93r9JxE2rN0","👏👏👏","7013287641688949766","_madammim","https://www.tiktok.com/@nachter/video/7357337111676079392"
"https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/94c2ccade3cfa9f90f505fea7753b1fc~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=25b8e65d&x-expires=1771329600&x-signature=1n%2BjsE%2FQaCoZaMWmH37s1uZh%2BZM%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8","7361039807017730821","1713875650","2024-04-23T12:34:10.000Z",,,,,,,,,"0","https://www.tiktok.com/@nachter/video/7357337111676079392?_r=1&_t=ZN-93r9JxE2rN0","false",,,"false",,"0","https://www.tiktok.com/@nachter/video/7357337111676079392?_r=1&_t=ZN-93r9JxE2rN0","jajajajjaj","7010949081636963333","ivettemarceladon","https://www.tiktok.com/@nachter/video/7357337111676079392"
"https://p19-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/db462a4a8695727c3db141ca58985d5d~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=bac342af&x-expires=1771329600&x-signature=eOiJnKfT%2BRfFQNkhZFcTQZv9fCI%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8","7551669588132922124","1758260114","2025-09-19T05:35:14.000Z",,,,,,,,,"0","https://www.tiktok.com/@nachter/video/7357337111676079392?_r=1&_t=ZN-93r9JxE2rN0","false",,,"false",,"0","https://www.tiktok.com/@nachter/video/7357337111676079392?_r=1&_t=ZN-93r9JxE2rN0","Yo el lunes iré a donar sangre 🥹","6923258806236251142","atreus5.04","https://www.tiktok.com/@nachter/video/7357337111676079392"
"https://p19-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/a6065e0ff26b9d7552df9425ffc97007~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=57cd2b65&x-expires=1771329600&x-signature=qyA1Zj3RGDGZf8qQwY08rB3HaU8%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8","7357792482270708513","1713119580","2024-04-14T18:33:00.000Z",,,,,,,,,"1","https://www.tiktok.com/@nachter/video/7357337111676079392?_r=1&_t=ZN-93r9JxE2rN0","false",,,"false",,"0","https://www.tiktok.com/@nachter/video/7357337111676079392?_r=1&_t=ZN-93r9JxE2rN0","ojala pudiese, pero la hematofobia me supera...","6825139264801883142","xarlyy","https://www.tiktok.com/@nachter/video/7357337111676079392"
"https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/16c9ff55041cc4ee6b260fe2601ab558~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=11f62613&x-expires=1771329600&x-signature=fjDAxlV2i1GOEGmg%2FHy5wM%2BI9Dc%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8","7358060965919081221","1713182081","2024-04-15T11:54:41.000Z",,,,,,,,,"0","https://www.tiktok.com/@nachter/video/7357337111676079392?_r=1&_t=ZN-93r9JxE2rN0","false",,,"false",,"0","https://www.tiktok.com/@nachter/video/7357337111676079392?_r=1&_t=ZN-93r9JxE2rN0","Amo cuando dice ansiedad 😂😂😂","6955807843698459653","dylancaceres117","https://www.tiktok.com/@nachter/video/7357337111676079392"
"https://p16-common-sign.tiktokcdn-us.com/tos-useast2a-avt-0068-euttp/0448722886553b83182d98626184805e~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=38d9cb13&x-expires=1771329600&x-signature=zHsGqzBx4nG0ewpapYOLK7%2Bf3FQ%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8","7358591038091117345","1713305528","2024-04-16T22:12:08.000Z",,,,,,,,,"0","https://www.tiktok.com/@nachter/video/7357337111676079392?_r=1&_t=ZN-93r9JxE2rN0","false",,,"false",,"0","https://www.tiktok.com/@nachter/video/7357337111676079392?_r=1&_t=ZN-93r9JxE2rN0","soy del 96, pero me comporto como los del 2010","7100701217517290502","ivanytube","https://www.tiktok.com/@nachter/video/7357337111676079392"
"https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/031a59fbd99b6701e29c038bfefcc0b4~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=9a3d8a6a&x-expires=1771329600&x-signature=6C8z5jCUFd9geiwBX023wE51IEk%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8","7358182155425514246","1713210298","2024-04-15T19:44:58.000Z",,,,,,,,,"0","https://www.tiktok.com/@nachter/video/7357337111676079392?_r=1&_t=ZN-93r9JxE2rN0","false",,,"false",,"0","https://www.tiktok.com/@nachter/video/7357337111676079392?_r=1&_t=ZN-93r9JxE2rN0","El tremendo problema q habrá en unos pocos años!!","6903034991941551109","vintage774","https://www.tiktok.com/@nachter/video/7357337111676079392"
"https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/a72becda1c5860059ba292ccc6e27eef~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=5b079476&x-expires=1771329600&x-signature=lqBU00aiXXdcQ5k0RV8uCxABJOs%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8","7357827387767276320","1713127702","2024-04-14T20:48:22.000Z",,,,,,,,,"0","https://www.tiktok.com/@nachter/video/7357337111676079392?_r=1&_t=ZN-93r9JxE2rN0","false",,,"false",,"0","https://www.tiktok.com/@nachter/video/7357337111676079392?_r=1&_t=ZN-93r9JxE2rN0","Yo era donante. En 2008 recibí sangre en Londres. Ya no me dejan donar, ni siquiera allí.
¿Porqué?","6839388217647039494","toni.homedes","https://www.tiktok.com/@nachter/video/7357337111676079392"
"https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/f3ac57980b9d34068ff327bff37cac59~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=739564ef&x-expires=1771329600&x-signature=iB7gfRrbYlpaO153OV4zteEAw%2Bk%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8","7357462845800809221","1713042831","2024-04-13T21:13:51.000Z",,,,,,,,,"0","https://www.tiktok.com/@nachter/video/7357337111676079392?_r=1&_t=ZN-93r9JxE2rN0","false",,,"false",,"0","https://www.tiktok.com/@nachter/video/7357337111676079392?_r=1&_t=ZN-93r9JxE2rN0","pero los del 2010 tienen 14, son menores de edad 🤔","6778947639170991109","jordyalejo4","https://www.tiktok.com/@nachter/video/7357337111676079392"
"https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/04435382126967395ab3fd15acb90449~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=9d2dab77&x-expires=1771329600&x-signature=4y33iTFhD98NBOlq40PX4EmPLlI%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8","7357783528261665568","1713117490","2024-04-14T17:58:10.000Z",,,,,,,,,"0","https://www.tiktok.com/@nachter/video/7357337111676079392?_r=1&_t=ZN-93r9JxE2rN0","false",,,"false",,"0","https://www.tiktok.com/@nachter/video/7357337111676079392?_r=1&_t=ZN-93r9JxE2rN0","Yo donaría, pero no me sale mucha sangre. Una vez me pusieron extracción dificultosa porque no llené ni medio tubo 😅","7214424058224608261","laura034580","https://www.tiktok.com/@nachter/video/7357337111676079392"
"https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/ee76df9d8c0e5eaebebb61263afe83d0~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=4d51aa32&x-expires=1771329600&x-signature=vydeEsY3hyEUik7hNFCVMCOC2UI%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8","7357927841763197728","1713151258","2024-04-15T03:20:58.000Z",,,,,,,,,"0","https://www.tiktok.com/@nachter/video/7357337111676079392?_r=1&_t=ZN-93r9JxE2rN0","false",,,"false",,"0","https://www.tiktok.com/@nachter/video/7357337111676079392?_r=1&_t=ZN-93r9JxE2rN0","yo solo iba por el bocadillo de después 🤣🤣🤣","6591473807838855174","cris45699","https://www.tiktok.com/@nachter/video/7357337111676079392"
"https://p19-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/ec612591b71cf79b465b79f8f82280c8~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=2dee1371&x-expires=1771329600&x-signature=41aFD88WTj1kNEflW4Aeo7v4vO0%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8","7357796603065680646","1713120533","2024-04-14T18:48:53.000Z",,,,,,,,,"0","https://www.tiktok.com/@nachter/video/7357337111676079392?_r=1&_t=ZN-93r9JxE2rN0","false",,,"false",,"0","https://www.tiktok.com/@nachter/video/7357337111676079392?_r=1&_t=ZN-93r9JxE2rN0","intenté donar una vez pero me dijeron que mis venas eran muy delgadas y no me la podían encontrar 😢","6663974722848604165","nexiisoul","https://www.tiktok.com/@nachter/video/7357337111676079392"
"https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/c991cbe1f30c45f17eab6f4a080fb9a2~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=d7f58cf2&x-expires=1771329600&x-signature=P%2FW6tzsdidKAmsTrHmBvkOKGb08%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8","7357826213400527621","1713127428","2024-04-14T20:43:48.000Z",,,,,,,,,"0","https://www.tiktok.com/@nachter/video/7357337111676079392?_r=1&_t=ZN-93r9JxE2rN0","false",,,"false",,"0","https://www.tiktok.com/@nachter/video/7357337111676079392?_r=1&_t=ZN-93r9JxE2rN0","Yo nunca he podido donar, las veces que he ido me dicen que no soy candidata por mis venas. Pero ojalá y existiera esa cultura uno nunca sabe cuando se puede necesitar 😢✌🏻🙌🏻","6771122577718887429","carolarodes","https://www.tiktok.com/@nachter/video/7357337111676079392"
"https://p19-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/040535132ff3ea18e5763abad8fae931~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=450c8566&x-expires=1771329600&x-signature=HTYJM5J2hte8TJgAM36Z2Kd8n3U%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8","7357735260434318112","1713106263","2024-04-14T14:51:03.000Z",,,,,,,,,"0","https://www.tiktok.com/@nachter/video/7357337111676079392?_r=1&_t=ZN-93r9JxE2rN0","false",,,"false",,"0","https://www.tiktok.com/@nachter/video/7357337111676079392?_r=1&_t=ZN-93r9JxE2rN0","Yo no puedo donar porque acabaria necessitando🤣🥺 lit","6984040762032849925","onlylion1998","https://www.tiktok.com/@nachter/video/7357337111676079392"
"https://p19-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/6e10576bef6e1e20878e93d9dc3d783f~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=9c78c811&x-expires=1771329600&x-signature=sq9MzzOQfh1n0kgOXu1PEW1puGQ%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8","7357756449676378912","1713111194","2024-04-14T16:13:14.000Z",,,,,,,,,"0","https://www.tiktok.com/@nachter/video/7357337111676079392?_r=1&_t=ZN-93r9JxE2rN0","false",,,"false",,"0","https://www.tiktok.com/@nachter/video/7357337111676079392?_r=1&_t=ZN-93r9JxE2rN0","que pasa el 24 de abril
　　　
10h 　 Responder 　 　 　 　 　♡896
　　　
● martina🇪🇸🇨🇴
cai JAJAJA 🥲","6993395494618645509","soxkkamachh","https://www.tiktok.com/@nachter/video/7357337111676079392"
"https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/ea98aa9fe6ae32b1fccb87cc742da05c~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=5ca838b0&x-expires=1771329600&x-signature=nr6LDzvvdOz2P0ZqSQiQPCUn53Q%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8","7357718598444892933","1713102372","2024-04-14T13:46:12.000Z",,,,,,,,,"0","https://www.tiktok.com/@nachter/video/7357337111676079392?_r=1&_t=ZN-93r9JxE2rN0","false",,,"false",,"0","https://www.tiktok.com/@nachter/video/7357337111676079392?_r=1&_t=ZN-93r9JxE2rN0","Geniooooooo!!!","6836761841889870854","tito_celano","https://www.tiktok.com/@nachter/video/7357337111676079392"
"https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/7178136096290242565~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=038343b6&x-expires=1771329600&x-signature=8km8M%2FIGH4ZnJwj3pOboXxXIris%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8","7358868075624776453","1713370006","2024-04-17T16:06:46.000Z",,,,,,,,,"0","https://www.tiktok.com/@nachter/video/7357337111676079392?_r=1&_t=ZN-93r9JxE2rN0","false",,,"false",,"0","https://www.tiktok.com/@nachter/video/7357337111676079392?_r=1&_t=ZN-93r9JxE2rN0","yo he intentado donar 5 veces,nunca encuentran la vena","7178135182657733637","mariaalvarez2062","https://www.tiktok.com/@nachter/video/7357337111676079392"
"https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/7200406989452050437~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=568c1a31&x-expires=1771329600&x-signature=DeUnE9SiprWgbAOUfPPlrG3ONCM%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8","7448461508131406597","1734230125","2024-12-15T02:35:25.000Z",,,,,,,,,"0","https://www.tiktok.com/@nachter/video/7357337111676079392?_r=1&_t=ZN-93r9JxE2rN0","false",,,"false",,"0","https://www.tiktok.com/@nachter/video/7357337111676079392?_r=1&_t=ZN-93r9JxE2rN0","👍","7198879110607766533","nancymelendez810","https://www.tiktok.com/@nachter/video/7357337111676079392"
"https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/7324993467375943685~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=ea0f36ff&x-expires=1771329600&x-signature=W0MDveOrfXolU3jWSBQU1YMRwTQ%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8","7531232794807288594","1753501784","2025-07-26T03:49:44.000Z",,,,,,,,,"0","https://www.tiktok.com/@nachter/video/7357337111676079392?_r=1&_t=ZN-93r9JxE2rN0","false",,,"false",,"0","https://www.tiktok.com/@nachter/video/7357337111676079392?_r=1&_t=ZN-93r9JxE2rN0","😬","6860551120378070021","samuelperezgonzalez","https://www.tiktok.com/@nachter/video/7357337111676079392"
"https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/d2385a3a60c707e63fc810ae7bb79895~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=3f465834&x-expires=1771329600&x-signature=13Xjb4Pk%2F0vZgYmbkTQbJZq6Te0%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8","7529410021949260600","1753077407","2025-07-21T05:56:47.000Z",,,,,,,,,"0","https://www.tiktok.com/@nachter/video/7357337111676079392?_r=1&_t=ZN-93r9JxE2rN0","false",,,"false",,"0","https://www.tiktok.com/@nachter/video/7357337111676079392?_r=1&_t=ZN-93r9JxE2rN0","😁","7088865252343612421","jorge0292","https://www.tiktok.com/@nachter/video/7357337111676079392"
"https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/a54435330712e51a5bcf909f800aad3f~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=791c62aa&x-expires=1771329600&x-signature=%2FyaNIQvetDEerMPf3Z7CgBKx7sY%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8","7532993973565899526","1753911849","2025-07-30T21:44:09.000Z",,,,,,,,,"0","https://www.tiktok.com/@nachter/video/7357337111676079392?_r=1&_t=ZN-93r9JxE2rN0","false",,,"false",,"0","https://www.tiktok.com/@nachter/video/7357337111676079392?_r=1&_t=ZN-93r9JxE2rN0","😂","6532852680937706496","kerlyalfaro","https://www.tiktok.com/@nachter/video/7357337111676079392"
"https://p19-common-sign.tiktokcdn-us.com/tos-useast2a-avt-0068-euttp/6d0dc4e8f4f639c339093211278c9dfb~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=849871eb&x-expires=1771329600&x-signature=L9XdDdrwx9fA4FY8lgZJfZQ9e8s%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8","7367517479045825313","1715383878","2024-05-10T23:31:18.000Z",,,,,,,,,"0","https://www.tiktok.com/@nachter/video/7357337111676079392?_r=1&_t=ZN-93r9JxE2rN0","false",,,"false",,"0","https://www.tiktok.com/@nachter/video/7357337111676079392?_r=1&_t=ZN-93r9JxE2rN0","👍","7060579824666641414","angelsantanaaa_","https://www.tiktok.com/@nachter/video/7357337111676079392"
"https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/12b7fb269561017a734c3bae002d306e~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=e539a174&x-expires=1771329600&x-signature=CWeZUqAwNmCx5NcbPaAJMhQ8iDg%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8","7538144287537349398","1755110996","2025-08-13T18:49:56.000Z",,,,,,,,,"0","https://www.tiktok.com/@nachter/video/7357337111676079392?_r=1&_t=ZN-93r9JxE2rN0","false",,,"false",,"0","https://www.tiktok.com/@nachter/video/7357337111676079392?_r=1&_t=ZN-93r9JxE2rN0","😅","7301459006769660960","mimilicious520","https://www.tiktok.com/@nachter/video/7357337111676079392"
"https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/b8cef9e10e519ffd09ec764a55e7089f~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=2831ff26&x-expires=1771329600&x-signature=H8K3LZjfXZ7tG5Cf36ZiNtdn0Ds%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8","7529861123076522759","1753182417","2025-07-22T11:06:57.000Z",,,,,,,,,"0","https://www.tiktok.com/@nachter/video/7357337111676079392?_r=1&_t=ZN-93r9JxE2rN0","false",,,"false",,"0","https://www.tiktok.com/@nachter/video/7357337111676079392?_r=1&_t=ZN-93r9JxE2rN0","🥰","7394684212047348741","chuy.4o39","https://www.tiktok.com/@nachter/video/7357337111676079392"
"https://p16-common-sign.tiktokcdn-us.com/tos-useast2a-avt-0068-euttp/319d7eacbaf00a786419a5ef47c2a674~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=a8bd5851&x-expires=1771329600&x-signature=7BlE4LW%2BMRAdce5T9lCCu%2B%2BG3lw%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7358003986072650529","1713168839","2024-04-15T08:13:59.000Z",,,,,,,,,"1","https://www.tiktok.com/@nachter/video/7357337111676079392?_r=1&_t=ZN-93r9JxE2rN0","false",,,,"7357342510249657121",,"https://www.tiktok.com/@nachter/video/7357337111676079392?_r=1&_t=ZN-93r9JxE2rN0","Hospitales, autobuses de cruz roja y centros de donación. Busca en tu comunidad.","6790311652208477189","el_gato_roni","https://www.tiktok.com/@nachter/video/7357337111676079392"
"https://p19-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/f22a2cadfb8e5144846e1892e20a76b4~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=90f42285&x-expires=1771329600&x-signature=Ki3G7uQODKoTytalAC86EwdQvlI%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7358313149533537030","1713240800","2024-04-16T04:13:20.000Z",,,,,,,,,"4","https://www.tiktok.com/@nachter/video/7357337111676079392?_r=1&_t=ZN-93r9JxE2rN0","false",,,,"7357466972139864838",,"https://www.tiktok.com/@nachter/video/7357337111676079392?_r=1&_t=ZN-93r9JxE2rN0","COMO Q NO TIENEN 10 AÑOS","7020566727428195334","fiama052","https://www.tiktok.com/@nachter/video/7357337111676079392"
"https://p19-common-sign.tiktokcdn-us.com/tos-useast2a-avt-0068-euttp/3c14cce45978897439d65d18cb3743a4~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=62291dc3&x-expires=1771329600&x-signature=RGeEnZ8KvcFaqJm%2BxOB3l4vO%2BY8%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7364118886948487969","1714592561","2024-05-01T19:42:41.000Z",,,,,,,,,"0","https://www.tiktok.com/@nachter/video/7357337111676079392?_r=1&_t=ZN-93r9JxE2rN0","false",,,,"7357466972139864838",,"https://www.tiktok.com/@nachter/video/7357337111676079392?_r=1&_t=ZN-93r9JxE2rN0","tienen entre 13 y 14 en verdad","7040567343765160966","elenaok000","https://www.tiktok.com/@nachter/video/7357337111676079392"
"https://p19-common-sign.tiktokcdn-us.com/tos-useast2a-avt-0068-euttp/cc3661407a223fd517293c4cef8a79a9~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=15bd5f75&x-expires=1771329600&x-signature=YGvNJy5qiINv3WpRLCcD3bKKnAk%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7357371726642348832","1713021616","2024-04-13T15:20:16.000Z",,,,,,,,,"18","https://www.tiktok.com/@nachter/video/7357337111676079392?_r=1&_t=ZN-93r9JxE2rN0","false",,,,"7357363997417161477",,"https://www.tiktok.com/@nachter/video/7357337111676079392?_r=1&_t=ZN-93r9JxE2rN0","nunca me han preguntado por las muelas","6819007026573034501","marijosejosejose","https://www.tiktok.com/@nachter/video/7357337111676079392"
"https://p19-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/1a3cc6d661691661de29c79d78f95b24~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=5e97ab47&x-expires=1771329600&x-signature=GfSBu7EX3q4i9Lzi1zI8txjgIKc%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7357423227427586822","1713033596","2024-04-13T18:39:56.000Z",,,,,,,,,"4","https://www.tiktok.com/@nachter/video/7357337111676079392?_r=1&_t=ZN-93r9JxE2rN0","false",,,,"7357363997417161477",,"https://www.tiktok.com/@nachter/video/7357337111676079392?_r=1&_t=ZN-93r9JxE2rN0","Acá en México te dan una hoja y te dice que no debes de tener muelas picadas","6963392903587480581","abylg55","https://www.tiktok.com/@nachter/video/7357337111676079392"
"https://p19-common-sign.tiktokcdn-us.com/tos-useast2a-avt-0068-euttp/d8b475eeb9e084f4040da32f91749312~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=20ef323d&x-expires=1771329600&x-signature=ldwroVHHdzxrkXmFErMlESOyJcc%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7357819038678467361","1713125759","2024-04-14T20:15:59.000Z",,,,,,,,,"2","https://www.tiktok.com/@nachter/video/7357337111676079392?_r=1&_t=ZN-93r9JxE2rN0","false",,,,"7357363997417161477",,"https://www.tiktok.com/@nachter/video/7357337111676079392?_r=1&_t=ZN-93r9JxE2rN0","Yo he donado con muela picada y al año me llego el mensaje con que he salvado 2 vidas 🥺","6669682273396899846","resinlovers_","https://www.tiktok.com/@nachter/video/7357337111676079392"
"https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/d4f69c5774375765e0be5fca9bbe2200~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=0c662e4d&x-expires=1771329600&x-signature=jjvHzIhZR7sllQwxHrM308l9%2Bo4%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7358194538110583558","1713215095","2024-04-15T21:04:55.000Z",,,,,,,,,"1","https://www.tiktok.com/@nachter/video/7357337111676079392?_r=1&_t=ZN-93r9JxE2rN0","false",,,,"7357363997417161477",,"https://www.tiktok.com/@nachter/video/7357337111676079392?_r=1&_t=ZN-93r9JxE2rN0","Las personas que tivimos COVID si podemos donar.","7060311755406672901","jesusgdl117","https://www.tiktok.com/@nachter/video/7357337111676079392"
